sequence_id,game_id,trial_num,trial_name,condition,agent_type,agent_start_position,tree_positions,tree_rewards,tree_visibility,rows,cols,total_steps,berries_needed,agent_path_num_trees,agent_path_tree_positions,agent_path_tree_rewards,agent_path_tree_visibility,agent_path_reward,agent_path_succeeded,predicted_path_num_trees,predicted_path_num_overlapping_trees,predicted_path_tree_positions,predicted_path_tree_rewards,predicted_path_tree_visibility,predict_time_spent,observe_time_spent,practice_sequence_time_spent
1795-4787e0bc-079f-41e7-8543-8b83977c4bdb,7361-8ad53a21-f31a-4acb-8a01-7e64f2529a77,2,trial_458,trait_causal,pessimist,"[10, 10]","[[1, 2], [9, 4], [3, 10], [10, 3], [8, 7], [3, 2], [10, 2], [5, 5], [3, 1], [4, 6]]","[8, 5, 3, 2, 8, 4, 6, 6, 9, 7]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",10,10,10,20,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",15,False,2,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",9605.0,8815.0,18422.0
2187-57dc9315-d34c-47a5-85c2-380a35f24dd4,7361-8ad53a21-f31a-4acb-8a01-7e64f2529a77,3,trial_980,trait_causal,optimist,"[1, 1]","[[6, 4], [8, 5], [9, 8], [2, 6], [4, 8], [2, 1], [1, 5], [10, 4], [7, 3], [5, 8]]","[5, 6, 4, 1, 3, 3, 3, 5, 9, 6]","[1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",10,10,10,20,3,"[[1, 5], [2, 6], [4, 8]]","[3, 1, 3]","[0, 0, 0]",7,False,3,3,"[[1, 5], [2, 6], [4, 8]]","[3, 1, 3]","[0, 0, 0]",11753.0,9217.0,20972.0
9193-e6756579-7dc0-4fb9-9b6a-1f0f1506ea63,7361-8ad53a21-f31a-4acb-8a01-7e64f2529a77,4,trial_806,trait_causal,optimist,"[1, 1]","[[1, 2], [1, 7], [10, 4], [2, 10], [4, 8], [8, 2], [8, 5], [10, 9], [3, 6], [4, 4]]","[5, 8, 1, 5, 8, 3, 4, 6, 5, 1]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",10,10,10,20,3,"[[1, 2], [1, 7], [4, 8]]","[5, 8, 8]","[1, 0, 1]",21,True,3,3,"[[1, 2], [1, 7], [4, 8]]","[5, 8, 8]","[1, 0, 1]",10565.0,9191.0,19758.0
4725-010129ef-d708-4fc7-864b-ea1b4d054e8f,7361-8ad53a21-f31a-4acb-8a01-7e64f2529a77,5,trial_761,trait_causal,pessimist,"[1, 1]","[[6, 6], [2, 8], [6, 4], [4, 2], [8, 8], [8, 9], [1, 4], [4, 4], [10, 8], [7, 10]]","[9, 7, 9, 5, 4, 4, 2, 4, 3, 8]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0]",10,10,10,20,4,"[[4, 2], [4, 4], [6, 4], [6, 6]]","[5, 4, 9, 9]","[1, 1, 1, 1]",27,True,3,3,"[[4, 2], [6, 4], [6, 6]]","[5, 9, 9]","[1, 1, 1]",8749.0,9588.0,18339.0
0065-f4aec50e-d942-4df5-8b33-c69b593da224,7387-1b13314d-57d7-4918-9144-8099e8c09680,0,trial_536,causal_selection,pessimist,"[10, 10]","[[8, 1], [3, 1], [6, 1], [9, 10], [4, 1], [5, 1], [5, 5], [3, 3], [9, 4], [2, 8]]","[4, 7, 1, 9, 1, 3, 8, 8, 8, 1]","[1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",10,10,10,20,2,"[[9, 10], [5, 5]]","[9, 8]","[1, 1]",17,False,2,2,"[[9, 10], [5, 5]]","[9, 8]","[1, 1]",71282.0,8817.0,80105.0
6629-e04fb871-b21f-4ee7-982b-5e2c54629ca9,7387-1b13314d-57d7-4918-9144-8099e8c09680,1,trial_806,causal_selection,optimist,"[1, 1]","[[1, 2], [1, 7], [10, 4], [2, 10], [4, 8], [8, 2], [8, 5], [10, 9], [3, 6], [4, 4]]","[5, 8, 1, 5, 8, 3, 4, 6, 5, 1]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",10,10,10,20,3,"[[1, 2], [1, 7], [4, 8]]","[5, 8, 8]","[1, 0, 1]",21,True,3,3,"[[1, 2], [1, 7], [4, 8]]","[5, 8, 8]","[1, 0, 1]",64644.0,9209.0,73855.0
8187-fa6a19b6-b7ea-415b-9854-2108f14b1950,7387-1b13314d-57d7-4918-9144-8099e8c09680,2,trial_830,causal_selection,optimist,"[10, 10]","[[5, 9], [8, 2], [6, 3], [1, 3], [10, 4], [7, 8], [10, 9], [3, 10], [10, 1], [9, 1]]","[7, 6, 9, 4, 4, 8, 3, 5, 2, 9]","[1, 0, 1, 1, 1, 1, 1, 1, 0, 0]",10,10,10,20,4,"[[10, 9], [10, 4], [10, 1], [9, 1]]","[3, 4, 2, 9]","[1, 1, 0, 0]",18,False,4,4,"[[10, 9], [10, 4], [10, 1], [9, 1]]","[3, 4, 2, 9]","[1, 1, 0, 0]",55419.0,9596.0,65017.0
2386-b424b1c2-6822-40ab-82b3-5ee66ec93fbf,7387-1b13314d-57d7-4918-9144-8099e8c09680,3,trial_980,causal_selection,optimist,"[1, 1]","[[6, 4], [8, 5], [9, 8], [2, 6], [4, 8], [2, 1], [1, 5], [10, 4], [7, 3], [5, 8]]","[5, 6, 4, 1, 3, 3, 3, 5, 9, 6]","[1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",10,10,10,20,3,"[[1, 5], [2, 6], [4, 8]]","[3, 1, 3]","[0, 0, 0]",7,False,3,3,"[[1, 5], [2, 6], [4, 8]]","[3, 1, 3]","[0, 0, 0]",136511.0,9221.0,145735.0
1366-f111284c-56fb-40d9-9c74-8c5ffdf6d977,7387-1b13314d-57d7-4918-9144-8099e8c09680,4,trial_761,causal_selection,pessimist,"[1, 1]","[[6, 6], [2, 8], [6, 4], [4, 2], [8, 8], [8, 9], [1, 4], [4, 4], [10, 8], [7, 10]]","[9, 7, 9, 5, 4, 4, 2, 4, 3, 8]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0]",10,10,10,20,4,"[[4, 2], [4, 4], [6, 4], [6, 6]]","[5, 4, 9, 9]","[1, 1, 1, 1]",27,True,4,4,"[[4, 2], [4, 4], [6, 4], [6, 6]]","[5, 4, 9, 9]","[1, 1, 1, 1]",23012.0,9608.0,32622.0
4389-52fb7814-384c-4c60-8d99-4c5fb1217bae,7387-1b13314d-57d7-4918-9144-8099e8c09680,5,trial_458,causal_selection,pessimist,"[10, 10]","[[1, 2], [9, 4], [3, 10], [10, 3], [8, 7], [3, 2], [10, 2], [5, 5], [3, 1], [4, 6]]","[8, 5, 3, 2, 8, 4, 6, 6, 9, 7]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",10,10,10,20,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",15,False,2,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",61387.0,8798.0,70187.0
1662-51381ee1-baf7-4ff0-8ba3-fefc2f30c5bd,7388-d4dc180c-051e-46ca-b652-a167b1f3e631,0,trial_536,trait_counterfactual,pessimist,"[10, 10]","[[8, 1], [3, 1], [6, 1], [9, 10], [4, 1], [5, 1], [5, 5], [3, 3], [9, 4], [2, 8]]","[4, 7, 1, 9, 1, 3, 8, 8, 8, 1]","[1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",10,10,10,20,2,"[[9, 10], [5, 5]]","[9, 8]","[1, 1]",17,False,2,2,"[[9, 10], [5, 5]]","[9, 8]","[1, 1]",50135.0,8812.0,58955.0
5875-24cc819e-cf19-44d7-b48d-60dd3eb06800,7388-d4dc180c-051e-46ca-b652-a167b1f3e631,1,trial_458,trait_counterfactual,pessimist,"[10, 10]","[[1, 2], [9, 4], [3, 10], [10, 3], [8, 7], [3, 2], [10, 2], [5, 5], [3, 1], [4, 6]]","[8, 5, 3, 2, 8, 4, 6, 6, 9, 7]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",10,10,10,20,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",15,False,2,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",13585.0,8832.0,22422.0
7830-7c99cb70-d0f6-4dba-94e2-f46101a3ac4b,7388-d4dc180c-051e-46ca-b652-a167b1f3e631,2,trial_761,trait_counterfactual,pessimist,"[1, 1]","[[6, 6], [2, 8], [6, 4], [4, 2], [8, 8], [8, 9], [1, 4], [4, 4], [10, 8], [7, 10]]","[9, 7, 9, 5, 4, 4, 2, 4, 3, 8]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0]",10,10,10,20,4,"[[4, 2], [4, 4], [6, 4], [6, 6]]","[5, 4, 9, 9]","[1, 1, 1, 1]",27,True,4,4,"[[4, 2], [4, 4], [6, 4], [6, 6]]","[5, 4, 9, 9]","[1, 1, 1, 1]",26013.0,9633.0,35652.0
9567-64bb0d18-cca4-475d-a8e6-992a3259a4c3,7388-d4dc180c-051e-46ca-b652-a167b1f3e631,3,trial_806,trait_counterfactual,optimist,"[1, 1]","[[1, 2], [1, 7], [10, 4], [2, 10], [4, 8], [8, 2], [8, 5], [10, 9], [3, 6], [4, 4]]","[5, 8, 1, 5, 8, 3, 4, 6, 5, 1]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",10,10,10,20,3,"[[1, 2], [1, 7], [4, 8]]","[5, 8, 8]","[1, 0, 1]",21,True,3,3,"[[1, 2], [1, 7], [4, 8]]","[5, 8, 8]","[1, 0, 1]",13799.0,9195.0,22997.0
9665-218e0269-4b5c-4864-82a2-b9ae00a62be6,7388-d4dc180c-051e-46ca-b652-a167b1f3e631,4,trial_830,trait_counterfactual,optimist,"[10, 10]","[[5, 9], [8, 2], [6, 3], [1, 3], [10, 4], [7, 8], [10, 9], [3, 10], [10, 1], [9, 1]]","[7, 6, 9, 4, 4, 8, 3, 5, 2, 9]","[1, 0, 1, 1, 1, 1, 1, 1, 0, 0]",10,10,10,20,4,"[[10, 9], [10, 4], [10, 1], [9, 1]]","[3, 4, 2, 9]","[1, 1, 0, 0]",18,False,3,1,"[[10, 9], [5, 9], [7, 8]]","[3, 7, 8]","[1, 1, 1]",21922.0,9639.0,31565.0
1261-a1beaae4-40bd-445b-819a-a4d4e30f6ed2,7388-d4dc180c-051e-46ca-b652-a167b1f3e631,5,trial_980,trait_counterfactual,optimist,"[1, 1]","[[6, 4], [8, 5], [9, 8], [2, 6], [4, 8], [2, 1], [1, 5], [10, 4], [7, 3], [5, 8]]","[5, 6, 4, 1, 3, 3, 3, 5, 9, 6]","[1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",10,10,10,20,3,"[[1, 5], [2, 6], [4, 8]]","[3, 1, 3]","[0, 0, 0]",7,False,3,3,"[[1, 5], [2, 6], [4, 8]]","[3, 1, 3]","[0, 0, 0]",11822.0,9222.0,21047.0
7879-5a8ac1ba-df3e-4c9a-a171-5db560d57079,7479-9fe15861-f508-4818-87a7-59d5cac168f4,0,trial_536,environment_counterfactual,pessimist,"[10, 10]","[[8, 1], [3, 1], [6, 1], [9, 10], [4, 1], [5, 1], [5, 5], [3, 3], [9, 4], [2, 8]]","[4, 7, 1, 9, 1, 3, 8, 8, 8, 1]","[1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",10,10,10,20,2,"[[9, 10], [5, 5]]","[9, 8]","[1, 1]",17,False,2,2,"[[9, 10], [5, 5]]","[9, 8]","[1, 1]",20830.0,7588.0,28423.0
4089-9390f49b-ccec-46c9-a217-bb376258830a,7479-9fe15861-f508-4818-87a7-59d5cac168f4,1,trial_806,environment_counterfactual,optimist,"[1, 1]","[[1, 2], [1, 7], [10, 4], [2, 10], [4, 8], [8, 2], [8, 5], [10, 9], [3, 6], [4, 4]]","[5, 8, 1, 5, 8, 3, 4, 6, 5, 1]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",10,10,10,20,3,"[[1, 2], [1, 7], [4, 8]]","[5, 8, 8]","[1, 0, 1]",21,True,3,3,"[[1, 2], [1, 7], [4, 8]]","[5, 8, 8]","[1, 0, 1]",15735.0,7991.0,23729.0
2820-6bf4e720-b743-45cb-838f-a831118f533f,7479-9fe15861-f508-4818-87a7-59d5cac168f4,2,trial_830,environment_counterfactual,optimist,"[10, 10]","[[5, 9], [8, 2], [6, 3], [1, 3], [10, 4], [7, 8], [10, 9], [3, 10], [10, 1], [9, 1]]","[7, 6, 9, 4, 4, 8, 3, 5, 2, 9]","[1, 0, 1, 1, 1, 1, 1, 1, 0, 0]",10,10,10,20,4,"[[10, 9], [10, 4], [10, 1], [9, 1]]","[3, 4, 2, 9]","[1, 1, 0, 0]",18,False,4,4,"[[10, 9], [10, 4], [10, 1], [9, 1]]","[3, 4, 2, 9]","[1, 1, 0, 0]",26576.0,8381.0,34961.0
5898-bf792b62-5b2e-4807-914e-88bac6ffcf2f,7479-9fe15861-f508-4818-87a7-59d5cac168f4,3,trial_458,environment_counterfactual,pessimist,"[10, 10]","[[1, 2], [9, 4], [3, 10], [10, 3], [8, 7], [3, 2], [10, 2], [5, 5], [3, 1], [4, 6]]","[8, 5, 3, 2, 8, 4, 6, 6, 9, 7]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",10,10,10,20,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",15,False,2,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",22512.0,7592.0,30108.0
7440-c9d886dc-7af5-46d8-a081-527e57d69e8c,7479-9fe15861-f508-4818-87a7-59d5cac168f4,4,trial_761,environment_counterfactual,pessimist,"[1, 1]","[[6, 6], [2, 8], [6, 4], [4, 2], [8, 8], [8, 9], [1, 4], [4, 4], [10, 8], [7, 10]]","[9, 7, 9, 5, 4, 4, 2, 4, 3, 8]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0]",10,10,10,20,4,"[[4, 2], [4, 4], [6, 4], [6, 6]]","[5, 4, 9, 9]","[1, 1, 1, 1]",27,True,4,4,"[[4, 2], [4, 4], [6, 4], [6, 6]]","[5, 4, 9, 9]","[1, 1, 1, 1]",13518.0,8406.0,21925.0
6998-c6a89144-fbe4-485e-bb21-b9f490c830b1,7479-9fe15861-f508-4818-87a7-59d5cac168f4,5,trial_980,environment_counterfactual,optimist,"[1, 1]","[[6, 4], [8, 5], [9, 8], [2, 6], [4, 8], [2, 1], [1, 5], [10, 4], [7, 3], [5, 8]]","[5, 6, 4, 1, 3, 3, 3, 5, 9, 6]","[1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",10,10,10,20,3,"[[1, 5], [2, 6], [4, 8]]","[3, 1, 3]","[0, 0, 0]",7,False,3,3,"[[1, 5], [2, 6], [4, 8]]","[3, 1, 3]","[0, 0, 0]",9134.0,7992.0,17128.0
9887-063cff87-dd48-4011-aa46-5e07bdd48b38,7552-0db1588f-a973-453a-9d5d-d7a2f544cd4f,0,trial_536,environment_causal,pessimist,"[10, 10]","[[8, 1], [3, 1], [6, 1], [9, 10], [4, 1], [5, 1], [5, 5], [3, 3], [9, 4], [2, 8]]","[4, 7, 1, 9, 1, 3, 8, 8, 8, 1]","[1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",10,10,10,20,2,"[[9, 10], [5, 5]]","[9, 8]","[1, 1]",17,False,2,2,"[[9, 10], [5, 5]]","[9, 8]","[1, 1]",25426.0,11343.0,36782.0
2176-e6c7a9ef-4542-4bb2-a15d-382c096f75a6,7552-0db1588f-a973-453a-9d5d-d7a2f544cd4f,1,trial_458,environment_causal,pessimist,"[10, 10]","[[1, 2], [9, 4], [3, 10], [10, 3], [8, 7], [3, 2], [10, 2], [5, 5], [3, 1], [4, 6]]","[8, 5, 3, 2, 8, 4, 6, 6, 9, 7]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",10,10,10,20,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",15,False,2,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",16411.0,11463.0,27881.0
3745-2b65f344-e587-4c14-8e78-dbd93a882548,7552-0db1588f-a973-453a-9d5d-d7a2f544cd4f,2,trial_761,environment_causal,pessimist,"[1, 1]","[[6, 6], [2, 8], [6, 4], [4, 2], [8, 8], [8, 9], [1, 4], [4, 4], [10, 8], [7, 10]]","[9, 7, 9, 5, 4, 4, 2, 4, 3, 8]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0]",10,10,10,20,4,"[[4, 2], [4, 4], [6, 4], [6, 6]]","[5, 4, 9, 9]","[1, 1, 1, 1]",27,True,4,4,"[[4, 2], [4, 4], [6, 4], [6, 6]]","[5, 4, 9, 9]","[1, 1, 1, 1]",14802.0,13587.0,28396.0
3737-bfe43b6c-bc6d-482c-b4de-051dd9b76e44,7552-0db1588f-a973-453a-9d5d-d7a2f544cd4f,3,trial_806,environment_causal,optimist,"[1, 1]","[[1, 2], [1, 7], [10, 4], [2, 10], [4, 8], [8, 2], [8, 5], [10, 9], [3, 6], [4, 4]]","[5, 8, 1, 5, 8, 3, 4, 6, 5, 1]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",10,10,10,20,3,"[[1, 2], [1, 7], [4, 8]]","[5, 8, 8]","[1, 0, 1]",21,True,3,3,"[[1, 2], [1, 7], [4, 8]]","[5, 8, 8]","[1, 0, 1]",13197.0,12199.0,25402.0
1551-39c8bbd2-2801-44f6-b6cf-ad18bba978c9,7552-0db1588f-a973-453a-9d5d-d7a2f544cd4f,4,trial_980,environment_causal,optimist,"[1, 1]","[[6, 4], [8, 5], [9, 8], [2, 6], [4, 8], [2, 1], [1, 5], [10, 4], [7, 3], [5, 8]]","[5, 6, 4, 1, 3, 3, 3, 5, 9, 6]","[1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",10,10,10,20,3,"[[1, 5], [2, 6], [4, 8]]","[3, 1, 3]","[0, 0, 0]",7,False,3,2,"[[2, 1], [1, 5], [2, 6]]","[3, 3, 1]","[1, 0, 0]",26491.0,12425.0,38923.0
6873-8890b41a-abdb-4f9a-ad30-299ed64e0b11,7552-0db1588f-a973-453a-9d5d-d7a2f544cd4f,5,trial_830,environment_causal,optimist,"[10, 10]","[[5, 9], [8, 2], [6, 3], [1, 3], [10, 4], [7, 8], [10, 9], [3, 10], [10, 1], [9, 1]]","[7, 6, 9, 4, 4, 8, 3, 5, 2, 9]","[1, 0, 1, 1, 1, 1, 1, 1, 0, 0]",10,10,10,20,4,"[[10, 9], [10, 4], [10, 1], [9, 1]]","[3, 4, 2, 9]","[1, 1, 0, 0]",18,False,3,1,"[[10, 9], [7, 8], [5, 9]]","[3, 8, 7]","[1, 1, 1]",35172.0,12826.0,48005.0
4136-9154de20-9a4c-4678-b347-8138833362a6,7588-ac208818-c914-478c-9099-7922ddd12c8c,0,trial_536,environment_causal,pessimist,"[10, 10]","[[8, 1], [3, 1], [6, 1], [9, 10], [4, 1], [5, 1], [5, 5], [3, 3], [9, 4], [2, 8]]","[4, 7, 1, 9, 1, 3, 8, 8, 8, 1]","[1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",10,10,10,20,2,"[[9, 10], [5, 5]]","[9, 8]","[1, 1]",17,False,2,2,"[[9, 10], [5, 5]]","[9, 8]","[1, 1]",12629.0,8794.0,21425.0
7111-d11f8f3c-aea3-436d-8a56-b9fa8fcd2df5,7588-ac208818-c914-478c-9099-7922ddd12c8c,1,trial_458,environment_causal,pessimist,"[10, 10]","[[1, 2], [9, 4], [3, 10], [10, 3], [8, 7], [3, 2], [10, 2], [5, 5], [3, 1], [4, 6]]","[8, 5, 3, 2, 8, 4, 6, 6, 9, 7]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",10,10,10,20,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",15,False,2,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",9717.0,8793.0,18512.0
2544-da3421fc-4c78-4ab9-8022-f638195de325,7588-ac208818-c914-478c-9099-7922ddd12c8c,2,trial_830,environment_causal,optimist,"[10, 10]","[[5, 9], [8, 2], [6, 3], [1, 3], [10, 4], [7, 8], [10, 9], [3, 10], [10, 1], [9, 1]]","[7, 6, 9, 4, 4, 8, 3, 5, 2, 9]","[1, 0, 1, 1, 1, 1, 1, 1, 0, 0]",10,10,10,20,4,"[[10, 9], [10, 4], [10, 1], [9, 1]]","[3, 4, 2, 9]","[1, 1, 0, 0]",18,False,2,0,"[[7, 8], [5, 9]]","[8, 7]","[1, 1]",14805.0,9602.0,24409.0
8163-224ae48c-52b7-4d2c-be07-f18419fc4992,7588-ac208818-c914-478c-9099-7922ddd12c8c,3,trial_980,environment_causal,optimist,"[1, 1]","[[6, 4], [8, 5], [9, 8], [2, 6], [4, 8], [2, 1], [1, 5], [10, 4], [7, 3], [5, 8]]","[5, 6, 4, 1, 3, 3, 3, 5, 9, 6]","[1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",10,10,10,20,3,"[[1, 5], [2, 6], [4, 8]]","[3, 1, 3]","[0, 0, 0]",7,False,3,3,"[[1, 5], [2, 6], [4, 8]]","[3, 1, 3]","[0, 0, 0]",10175.0,9199.0,19376.0
3776-3d4c5c9a-fb4c-4c39-a22b-c8e4c370d0d8,7588-ac208818-c914-478c-9099-7922ddd12c8c,4,trial_761,environment_causal,pessimist,"[1, 1]","[[6, 6], [2, 8], [6, 4], [4, 2], [8, 8], [8, 9], [1, 4], [4, 4], [10, 8], [7, 10]]","[9, 7, 9, 5, 4, 4, 2, 4, 3, 8]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0]",10,10,10,20,4,"[[4, 2], [4, 4], [6, 4], [6, 6]]","[5, 4, 9, 9]","[1, 1, 1, 1]",27,True,4,4,"[[4, 2], [4, 4], [6, 4], [6, 6]]","[5, 4, 9, 9]","[1, 1, 1, 1]",9435.0,9600.0,19037.0
9730-5f4c4944-133b-4ff2-a1f8-84981cc1f612,7588-ac208818-c914-478c-9099-7922ddd12c8c,5,trial_806,environment_causal,optimist,"[1, 1]","[[1, 2], [1, 7], [10, 4], [2, 10], [4, 8], [8, 2], [8, 5], [10, 9], [3, 6], [4, 4]]","[5, 8, 1, 5, 8, 3, 4, 6, 5, 1]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",10,10,10,20,3,"[[1, 2], [1, 7], [4, 8]]","[5, 8, 8]","[1, 0, 1]",21,True,3,3,"[[1, 2], [1, 7], [4, 8]]","[5, 8, 8]","[1, 0, 1]",8695.0,9196.0,17894.0
6559-66ff5a5f-3c44-4516-912d-6eb753f94d9e,7753-5af2ace5-3cc4-484a-8192-65accf38458e,0,trial_830,trait_counterfactual,optimist,"[10, 10]","[[5, 9], [8, 2], [6, 3], [1, 3], [10, 4], [7, 8], [10, 9], [3, 10], [10, 1], [9, 1]]","[7, 6, 9, 4, 4, 8, 3, 5, 2, 9]","[1, 0, 1, 1, 1, 1, 1, 1, 0, 0]",10,10,10,20,4,"[[10, 9], [10, 4], [10, 1], [9, 1]]","[3, 4, 2, 9]","[1, 1, 0, 0]",18,False,4,4,"[[10, 9], [10, 4], [10, 1], [9, 1]]","[3, 4, 2, 9]","[1, 1, 0, 0]",7583.0,10088.0,17680.0
1367-6deaec39-973f-47c3-9a95-02e58bbc2104,7753-5af2ace5-3cc4-484a-8192-65accf38458e,1,trial_980,trait_counterfactual,optimist,"[1, 1]","[[6, 4], [8, 5], [9, 8], [2, 6], [4, 8], [2, 1], [1, 5], [10, 4], [7, 3], [5, 8]]","[5, 6, 4, 1, 3, 3, 3, 5, 9, 6]","[1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",10,10,10,20,3,"[[1, 5], [2, 6], [4, 8]]","[3, 1, 3]","[0, 0, 0]",7,False,3,3,"[[1, 5], [2, 6], [4, 8]]","[3, 1, 3]","[0, 0, 0]",8208.0,9400.0,17613.0
4802-de767d26-48a8-40b9-87c1-3258f5ac8e01,7753-5af2ace5-3cc4-484a-8192-65accf38458e,2,trial_761,trait_counterfactual,pessimist,"[1, 1]","[[6, 6], [2, 8], [6, 4], [4, 2], [8, 8], [8, 9], [1, 4], [4, 4], [10, 8], [7, 10]]","[9, 7, 9, 5, 4, 4, 2, 4, 3, 8]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0]",10,10,10,20,4,"[[4, 2], [4, 4], [6, 4], [6, 6]]","[5, 4, 9, 9]","[1, 1, 1, 1]",27,True,4,4,"[[4, 2], [4, 4], [6, 4], [6, 6]]","[5, 4, 9, 9]","[1, 1, 1, 1]",8737.0,9755.0,18496.0
4543-f2825a2f-b9a1-47ba-a4de-2b6fabb0fa8d,7753-5af2ace5-3cc4-484a-8192-65accf38458e,3,trial_806,trait_counterfactual,optimist,"[1, 1]","[[1, 2], [1, 7], [10, 4], [2, 10], [4, 8], [8, 2], [8, 5], [10, 9], [3, 6], [4, 4]]","[5, 8, 1, 5, 8, 3, 4, 6, 5, 1]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",10,10,10,20,3,"[[1, 2], [1, 7], [4, 8]]","[5, 8, 8]","[1, 0, 1]",21,True,3,3,"[[1, 2], [1, 7], [4, 8]]","[5, 8, 8]","[1, 0, 1]",9203.0,9387.0,18593.0
4032-e6fb05f9-01f1-45b7-8695-33033b55f7c3,7753-5af2ace5-3cc4-484a-8192-65accf38458e,4,trial_536,trait_counterfactual,pessimist,"[10, 10]","[[8, 1], [3, 1], [6, 1], [9, 10], [4, 1], [5, 1], [5, 5], [3, 3], [9, 4], [2, 8]]","[4, 7, 1, 9, 1, 3, 8, 8, 8, 1]","[1, 0, 1, 1, 0, 1, 1, 1, 0, 1]",10,10,10,20,2,"[[9, 10], [5, 5]]","[9, 8]","[1, 1]",17,False,2,2,"[[9, 10], [5, 5]]","[9, 8]","[1, 1]",7307.0,8835.0,16145.0
5701-e8b06dca-a80c-46a0-9e4f-60eadc19b3c6,7753-5af2ace5-3cc4-484a-8192-65accf38458e,5,trial_458,trait_counterfactual,pessimist,"[10, 10]","[[1, 2], [9, 4], [3, 10], [10, 3], [8, 7], [3, 2], [10, 2], [5, 5], [3, 1], [4, 6]]","[8, 5, 3, 2, 8, 4, 6, 6, 9, 7]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",10,10,10,20,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",15,False,2,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",10473.0,8820.0,19297.0
3383-24940a09-d843-4838-a006-7e050191956c,7826-5d4e49d9-504b-4f7b-87db-6d147670e61d,0,trial_458,environment_counterfactual,pessimist,"[10, 10]","[[1, 2], [9, 4], [3, 10], [10, 3], [8, 7], [3, 2], [10, 2], [5, 5], [3, 1], [4, 6]]","[8, 5, 3, 2, 8, 4, 6, 6, 9, 7]","[1, 1, 0, 0, 1, 1, 0, 1, 1, 1]",10,10,10,20,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",15,False,2,2,"[[8, 7], [4, 6]]","[8, 7]","[1, 1]",16631.0,8841.0,25475.0
6503-89ed7fb6-3848-44f9-a284-9eb61fd58fbb,7826-5d4e49d9-504b-4f7b-87db-6d147670e61d,1,trial_980,environment_counterfactual,optimist,"[1, 1]","[[6, 4], [8, 5], [9, 8], [2, 6], [4, 8], [2, 1], [1, 5], [10, 4], [7, 3], [5, 8]]","[5, 6, 4, 1, 3, 3, 3, 5, 9, 6]","[1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",10,10,10,20,3,"[[1, 5], [2, 6], [4, 8]]","[3, 1, 3]","[0, 0, 0]",7,False,1,1,"[[4, 8]]",[3],[0],21850.0,9208.0,31060.0
