sequence_id,game_id,trial_num,trial_name,condition,agent_type,agent_start_position,tree_positions,tree_rewards,tree_visibility,rows,cols,total_steps,berries_needed,agent_path_num_trees,agent_path_tree_positions,agent_path_tree_rewards,agent_path_tree_visibility,agent_path_reward,agent_path_succeeded,trait_counterfactual_slider,environment_counterfactual_slider,trait_causal_slider,environment_causal_slider,causal_selection_slider,observe_time_spent,evaluate_time_spent,judgment_sequence_time_spent
2437-80c9b290-20ae-4599-ab93-86a011fdc6ca,8346-7b9a5110-0461-409d-bb06-81d432fd0123,17,trial_989,trait_counterfactual,pessimist,"[1, 1]","[[2, 9], [8, 9], [8, 10], [4, 8], [5, 7], [8, 6], [7, 4], [1, 6], [1, 10], [2, 10]]","[1, 2, 4, 9, 7, 8, 3, 7, 5, 9]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",10,10,10,20,3,"[[1, 6], [1, 10], [2, 10]]","[7, 5, 9]","[0, 1, 1]",21,True,50.0,,,,,13230.0,18350.0,31581.0
2971-28734f18-9a93-41d2-9c88-eb8d1806962f,8346-7b9a5110-0461-409d-bb06-81d432fd0123,18,trial_629,trait_counterfactual,optimist,"[1, 1]","[[6, 9], [3, 8], [2, 4], [1, 6], [10, 3], [9, 1], [4, 8], [5, 2], [7, 2], [6, 1]]","[7, 9, 3, 5, 5, 7, 6, 9, 4, 7]","[1, 0, 1, 1, 1, 1, 0, 0, 1, 0]",10,10,10,20,3,"[[5, 2], [6, 1], [9, 1]]","[9, 7, 7]","[0, 0, 1]",23,True,58.0,,,,,13213.0,33366.0,46580.0
7098-09a08552-5775-42ea-969f-133ea2d146b8,8346-7b9a5110-0461-409d-bb06-81d432fd0123,19,trial_82,trait_counterfactual,pessimist,"[1, 1]","[[2, 7], [4, 8], [3, 6], [1, 8], [5, 4], [1, 3], [9, 7], [8, 2], [8, 4], [7, 3]]","[1, 2, 6, 7, 7, 5, 8, 7, 3, 8]","[1, 0, 1, 1, 1, 0, 0, 0, 0, 1]",10,10,10,20,3,"[[1, 3], [5, 4], [7, 3]]","[5, 7, 8]","[0, 1, 1]",20,True,51.0,,,,,13230.0,11934.0,25165.0
1757-2b4432a6-003c-4456-91f0-796572940dba,8398-e1fd5571-f1e2-4032-bec2-042416ca33e2,0,trial_920,environment_counterfactual,optimist,"[1, 1]","[[1, 5], [2, 3], [9, 9], [3, 7], [5, 6], [9, 3], [9, 10], [2, 10], [10, 9], [1, 9]]","[5, 7, 4, 6, 3, 2, 9, 8, 2, 7]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1]",10,10,10,20,3,"[[1, 5], [1, 9], [2, 10]]","[5, 7, 8]","[1, 1, 0]",20,True,,19.0,,,,12217.0,14740.0,26959.0
1327-edec5ee5-e05e-44bb-a7e7-c0d183918176,8398-e1fd5571-f1e2-4032-bec2-042416ca33e2,1,trial_318,environment_counterfactual,optimist,"[10, 10]","[[1, 9], [9, 10], [3, 10], [9, 2], [2, 2], [8, 9], [2, 6], [9, 1], [3, 3], [6, 3]]","[9, 8, 4, 9, 6, 2, 8, 1, 4, 7]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",10,10,10,20,3,"[[9, 10], [8, 9], [1, 9]]","[8, 2, 9]","[1, 0, 1]",19,False,,10.0,,,,12503.0,15492.0,27996.0
3923-52de0c7d-247c-4d1e-86a3-7f10713c3a64,8398-e1fd5571-f1e2-4032-bec2-042416ca33e2,2,trial_553,environment_counterfactual,optimist,"[10, 10]","[[3, 8], [4, 10], [3, 1], [9, 3], [6, 4], [5, 7], [8, 8], [10, 9], [6, 9], [4, 4]]","[7, 4, 6, 6, 1, 6, 8, 8, 5, 9]","[1, 0, 1, 0, 1, 1, 1, 1, 0, 1]",10,10,10,20,4,"[[10, 9], [8, 8], [6, 9], [4, 10]]","[8, 8, 5, 4]","[1, 1, 0, 0]",25,True,,100.0,,,,12638.0,7609.0,20249.0
6784-5ea570a5-f374-48c8-abe8-e09588edeb70,8398-e1fd5571-f1e2-4032-bec2-042416ca33e2,3,trial_894,environment_counterfactual,optimist,"[10, 10]","[[5, 8], [7, 8], [7, 2], [9, 8], [10, 6], [5, 10], [5, 6], [9, 9], [6, 10], [8, 8]]","[2, 8, 4, 4, 6, 7, 6, 1, 2, 1]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1]",10,10,10,20,7,"[[9, 9], [9, 8], [8, 8], [7, 8], [5, 8], [5, 10], [6, 10]]","[1, 4, 1, 8, 2, 7, 2]","[1, 1, 1, 1, 1, 0, 0]",25,True,,95.0,,,,13095.0,6256.0,19352.0
9225-01c831c4-0b92-4f9d-bb4c-da66785c2eab,8398-e1fd5571-f1e2-4032-bec2-042416ca33e2,4,trial_989,environment_counterfactual,pessimist,"[1, 1]","[[2, 9], [8, 9], [8, 10], [4, 8], [5, 7], [8, 6], [7, 4], [1, 6], [1, 10], [2, 10]]","[1, 2, 4, 9, 7, 8, 3, 7, 5, 9]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",10,10,10,20,3,"[[1, 6], [1, 10], [2, 10]]","[7, 5, 9]","[0, 1, 1]",21,True,,9.0,,,,11972.0,5877.0,17850.0
1747-71ed1fcf-5ac5-4db2-aeaa-0794871c31d2,8398-e1fd5571-f1e2-4032-bec2-042416ca33e2,5,trial_859,environment_counterfactual,pessimist,"[1, 1]","[[9, 5], [8, 1], [1, 2], [2, 8], [2, 7], [6, 10], [8, 5], [5, 7], [10, 9], [6, 8]]","[4, 5, 6, 8, 1, 1, 4, 7, 9, 6]","[1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",10,10,10,20,3,"[[1, 2], [2, 7], [2, 8]]","[6, 1, 8]","[1, 1, 1]",15,False,,48.0,,,,11395.0,4636.0,16033.0
8284-dba5493f-9030-477e-9e72-98178220e46c,8398-e1fd5571-f1e2-4032-bec2-042416ca33e2,6,trial_556,environment_counterfactual,pessimist,"[1, 1]","[[5, 9], [8, 6], [4, 8], [9, 8], [10, 2], [7, 8], [3, 5], [4, 1], [2, 8], [7, 1]]","[6, 3, 3, 5, 5, 2, 4, 2, 6, 2]","[1, 1, 1, 1, 0, 0, 1, 0, 1, 0]",10,10,10,20,2,"[[3, 5], [2, 8]]","[4, 6]","[1, 1]",10,False,,66.0,,,,11310.0,10539.0,21850.0
9689-9a3ca6c8-fbad-4c86-ab98-8ecb42a02359,8398-e1fd5571-f1e2-4032-bec2-042416ca33e2,7,trial_406,environment_counterfactual,pessimist,"[1, 1]","[[4, 1], [2, 10], [2, 1], [5, 8], [8, 8], [10, 5], [1, 9], [1, 6], [6, 10], [5, 10]]","[2, 5, 1, 1, 1, 4, 8, 5, 6, 8]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 0]",10,10,10,20,3,"[[1, 6], [1, 9], [2, 10]]","[5, 8, 5]","[1, 1, 1]",18,False,,24.0,,,,10120.0,8877.0,18998.0
9258-062c47f8-f2ac-48d9-8288-fe38d616187a,8398-e1fd5571-f1e2-4032-bec2-042416ca33e2,8,trial_825,environment_counterfactual,optimist,"[10, 10]","[[10, 4], [3, 1], [10, 7], [3, 5], [7, 4], [1, 6], [1, 10], [5, 4], [2, 10], [6, 7]]","[5, 8, 7, 7, 4, 2, 7, 8, 8, 3]","[0, 1, 1, 1, 1, 0, 0, 1, 1, 1]",10,10,10,20,3,"[[10, 7], [10, 4], [7, 4]]","[7, 5, 4]","[1, 0, 1]",16,False,,74.0,,,,11903.0,4523.0,16427.0
9970-d4b4ac80-529a-45aa-ac00-f2c694b9a20d,8398-e1fd5571-f1e2-4032-bec2-042416ca33e2,9,trial_629,environment_counterfactual,optimist,"[1, 1]","[[6, 9], [3, 8], [2, 4], [1, 6], [10, 3], [9, 1], [4, 8], [5, 2], [7, 2], [6, 1]]","[7, 9, 3, 5, 5, 7, 6, 9, 4, 7]","[1, 0, 1, 1, 1, 1, 0, 0, 1, 0]",10,10,10,20,3,"[[5, 2], [6, 1], [9, 1]]","[9, 7, 7]","[0, 0, 1]",23,True,,19.0,,,,11952.0,10543.0,22496.0
8577-f8a254a5-2f3e-4f29-b68e-88c5be3ff38a,8398-e1fd5571-f1e2-4032-bec2-042416ca33e2,10,trial_13_v2,environment_counterfactual,optimist,"[10, 10]","[[7, 5], [5, 3], [4, 3], [9, 10], [1, 9], [1, 10], [6, 4], [1, 6], [1, 3], [5, 9]]","[4, 1, 1, 7, 7, 9, 3, 8, 9, 5]","[1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",10,10,10,20,3,"[[9, 10], [1, 10], [1, 9]]","[7, 9, 7]","[0, 0, 1]",23,True,,16.0,,,,10750.0,7788.0,18539.0
4038-6e5b61fc-b1ba-4a1c-9d50-a50cd21cb3f3,8398-e1fd5571-f1e2-4032-bec2-042416ca33e2,11,trial_528,environment_counterfactual,pessimist,"[1, 1]","[[5, 4], [6, 3], [8, 2], [10, 6], [8, 1], [7, 10], [7, 3], [10, 4], [6, 10], [4, 7]]","[7, 5, 4, 6, 8, 7, 9, 4, 6, 4]","[1, 1, 0, 1, 0, 1, 1, 1, 0, 0]",10,10,10,20,3,"[[5, 4], [6, 3], [7, 3]]","[7, 5, 9]","[1, 1, 1]",21,True,,78.0,,,,11951.0,6337.0,18288.0
1039-764e1379-9de3-43f3-8e2b-ab3708fbb939,8398-e1fd5571-f1e2-4032-bec2-042416ca33e2,12,trial_955,environment_counterfactual,pessimist,"[10, 10]","[[2, 2], [4, 8], [10, 5], [2, 8], [7, 9], [1, 5], [4, 10], [2, 6], [7, 2], [3, 8]]","[1, 1, 7, 8, 1, 4, 5, 4, 5, 6]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 1]",10,10,10,20,4,"[[4, 10], [4, 8], [3, 8], [2, 8]]","[5, 1, 6, 8]","[1, 1, 1, 1]",20,True,,83.0,,,,11202.0,4750.0,15953.0
3070-c6a52e0c-28d9-4fd3-a256-38cbc2845516,8398-e1fd5571-f1e2-4032-bec2-042416ca33e2,13,trial_740,environment_counterfactual,pessimist,"[1, 1]","[[7, 5], [7, 1], [3, 5], [8, 7], [7, 7], [3, 3], [5, 2], [2, 9], [1, 2], [1, 9]]","[8, 2, 6, 7, 1, 4, 8, 3, 8, 3]","[1, 1, 0, 1, 0, 1, 1, 1, 1, 0]",10,10,10,20,3,"[[1, 2], [5, 2], [7, 5]]","[8, 8, 8]","[1, 1, 1]",24,True,,62.0,,,,13020.0,8396.0,21417.0
0469-d37d7569-a519-4ae7-81a1-1a7a87ab2cb5,8398-e1fd5571-f1e2-4032-bec2-042416ca33e2,14,trial_374,environment_counterfactual,optimist,"[1, 1]","[[8, 2], [3, 5], [1, 5], [9, 9], [5, 6], [5, 3], [10, 8], [6, 4], [8, 3], [4, 10]]","[3, 8, 4, 4, 2, 3, 3, 4, 6, 3]","[0, 1, 1, 1, 1, 0, 0, 1, 0, 1]",10,10,10,20,3,"[[5, 3], [8, 3], [8, 2]]","[3, 6, 3]","[0, 0, 0]",12,False,,51.0,,,,13199.0,7785.0,20985.0
9459-ec498d63-61de-418e-a30d-6fa6ffeb2332,8398-e1fd5571-f1e2-4032-bec2-042416ca33e2,15,trial_962,environment_counterfactual,pessimist,"[1, 1]","[[6, 6], [3, 7], [10, 6], [4, 2], [9, 6], [7, 9], [5, 8], [1, 3], [4, 8], [2, 3]]","[3, 8, 3, 7, 2, 8, 6, 6, 2, 7]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 0]",10,10,10,20,2,"[[4, 2], [3, 7]]","[7, 8]","[1, 1]",15,False,,25.0,,,,11824.0,6221.0,18047.0
9978-af76074e-9cd2-4017-9acf-cc773b7ed06a,8398-e1fd5571-f1e2-4032-bec2-042416ca33e2,16,trial_269,environment_counterfactual,pessimist,"[1, 1]","[[3, 4], [2, 5], [9, 1], [3, 9], [10, 9], [5, 1], [5, 10], [3, 7], [5, 4], [6, 7]]","[4, 7, 2, 8, 4, 6, 9, 7, 3, 3]","[1, 0, 0, 1, 1, 0, 0, 1, 1, 1]",10,10,10,20,3,"[[3, 4], [3, 7], [3, 9]]","[4, 7, 8]","[1, 1, 1]",19,False,,22.0,,,,10551.0,16644.0,27196.0
7212-05c9a687-e1e5-4671-8146-d3d618428d6b,8398-e1fd5571-f1e2-4032-bec2-042416ca33e2,17,trial_82,environment_counterfactual,pessimist,"[1, 1]","[[2, 7], [4, 8], [3, 6], [1, 8], [5, 4], [1, 3], [9, 7], [8, 2], [8, 4], [7, 3]]","[1, 2, 6, 7, 7, 5, 8, 7, 3, 8]","[1, 0, 1, 1, 1, 0, 0, 0, 0, 1]",10,10,10,20,3,"[[1, 3], [5, 4], [7, 3]]","[5, 7, 8]","[0, 1, 1]",20,True,,79.0,,,,12425.0,5903.0,18329.0
0558-cfde338c-e5e6-46a0-a829-6d97f66492c0,8398-e1fd5571-f1e2-4032-bec2-042416ca33e2,18,trial_453,environment_counterfactual,optimist,"[1, 1]","[[3, 6], [1, 7], [1, 2], [9, 4], [6, 5], [6, 6], [2, 3], [10, 1], [5, 7], [10, 6]]","[8, 6, 3, 7, 9, 3, 4, 7, 8, 8]","[1, 0, 1, 1, 1, 0, 0, 0, 1, 1]",10,10,10,20,4,"[[1, 2], [2, 3], [6, 5], [6, 6]]","[3, 4, 9, 3]","[1, 0, 1, 0]",19,False,,55.0,,,,12245.0,15693.0,27939.0
3142-547ad955-b3b8-4087-842c-1a06385d2893,8398-e1fd5571-f1e2-4032-bec2-042416ca33e2,19,trial_863,environment_counterfactual,optimist,"[1, 1]","[[4, 8], [2, 6], [9, 7], [10, 2], [3, 10], [6, 7], [6, 5], [7, 5], [3, 6], [5, 2]]","[6, 8, 1, 7, 2, 9, 1, 8, 1, 7]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",10,10,10,20,3,"[[5, 2], [6, 5], [7, 5]]","[7, 1, 8]","[0, 1, 1]",16,False,,29.0,,,,12002.0,12132.0,24135.0
3426-8ebda7dc-6e86-44a0-b068-1dbd10e742a0,8421-6b2afc52-07e4-4b1d-8c6f-fb9b2e06e8c7,0,trial_859,environment_counterfactual,pessimist,"[1, 1]","[[9, 5], [8, 1], [1, 2], [2, 8], [2, 7], [6, 10], [8, 5], [5, 7], [10, 9], [6, 8]]","[4, 5, 6, 8, 1, 1, 4, 7, 9, 6]","[1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",10,10,10,20,3,"[[1, 2], [2, 7], [2, 8]]","[6, 1, 8]","[1, 1, 1]",15,False,,75.0,,,,7836.0,12161.0,20000.0
5706-2841b441-0689-4fcd-ade1-6387caf9ed10,8421-6b2afc52-07e4-4b1d-8c6f-fb9b2e06e8c7,1,trial_740,environment_counterfactual,pessimist,"[1, 1]","[[7, 5], [7, 1], [3, 5], [8, 7], [7, 7], [3, 3], [5, 2], [2, 9], [1, 2], [1, 9]]","[8, 2, 6, 7, 1, 4, 8, 3, 8, 3]","[1, 1, 0, 1, 0, 1, 1, 1, 1, 0]",10,10,10,20,3,"[[1, 2], [5, 2], [7, 5]]","[8, 8, 8]","[1, 1, 1]",24,True,,25.0,,,,8710.0,9994.0,18706.0
8018-6f19bd36-0e24-4e9d-83ba-10b2c2d832d5,8421-6b2afc52-07e4-4b1d-8c6f-fb9b2e06e8c7,2,trial_629,environment_counterfactual,optimist,"[1, 1]","[[6, 9], [3, 8], [2, 4], [1, 6], [10, 3], [9, 1], [4, 8], [5, 2], [7, 2], [6, 1]]","[7, 9, 3, 5, 5, 7, 6, 9, 4, 7]","[1, 0, 1, 1, 1, 1, 0, 0, 1, 0]",10,10,10,20,3,"[[5, 2], [6, 1], [9, 1]]","[9, 7, 7]","[0, 0, 1]",23,True,,81.0,,,,8709.0,8712.0,17423.0
3588-ce342e43-c971-46a0-8e1b-f80ac5566e36,8421-6b2afc52-07e4-4b1d-8c6f-fb9b2e06e8c7,3,trial_528,environment_counterfactual,pessimist,"[1, 1]","[[5, 4], [6, 3], [8, 2], [10, 6], [8, 1], [7, 10], [7, 3], [10, 4], [6, 10], [4, 7]]","[7, 5, 4, 6, 8, 7, 9, 4, 6, 4]","[1, 1, 0, 1, 0, 1, 1, 1, 0, 0]",10,10,10,20,3,"[[5, 4], [6, 3], [7, 3]]","[7, 5, 9]","[1, 1, 1]",21,True,,93.0,,,,8726.0,6782.0,15510.0
0607-ca5a3dff-9c67-4e01-82d3-e5e11c3bfb4e,8421-6b2afc52-07e4-4b1d-8c6f-fb9b2e06e8c7,4,trial_82,environment_counterfactual,pessimist,"[1, 1]","[[2, 7], [4, 8], [3, 6], [1, 8], [5, 4], [1, 3], [9, 7], [8, 2], [8, 4], [7, 3]]","[1, 2, 6, 7, 7, 5, 8, 7, 3, 8]","[1, 0, 1, 1, 1, 0, 0, 0, 0, 1]",10,10,10,20,3,"[[1, 3], [5, 4], [7, 3]]","[5, 7, 8]","[0, 1, 1]",20,True,,61.0,,,,8707.0,5780.0,14489.0
5237-7d51ca8d-8d8a-491f-bc6d-4a5026232b73,8421-6b2afc52-07e4-4b1d-8c6f-fb9b2e06e8c7,5,trial_269,environment_counterfactual,pessimist,"[1, 1]","[[3, 4], [2, 5], [9, 1], [3, 9], [10, 9], [5, 1], [5, 10], [3, 7], [5, 4], [6, 7]]","[4, 7, 2, 8, 4, 6, 9, 7, 3, 3]","[1, 0, 0, 1, 1, 0, 0, 1, 1, 1]",10,10,10,20,3,"[[3, 4], [3, 7], [3, 9]]","[4, 7, 8]","[1, 1, 1]",19,False,,12.0,,,,8714.0,9830.0,18545.0
9883-d2cf6137-3e50-4790-a056-b0ffc408bc17,8421-6b2afc52-07e4-4b1d-8c6f-fb9b2e06e8c7,6,trial_13_v2,environment_counterfactual,optimist,"[10, 10]","[[7, 5], [5, 3], [4, 3], [9, 10], [1, 9], [1, 10], [6, 4], [1, 6], [1, 3], [5, 9]]","[4, 1, 1, 7, 7, 9, 3, 8, 9, 5]","[1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",10,10,10,20,3,"[[9, 10], [1, 10], [1, 9]]","[7, 9, 7]","[0, 0, 1]",23,True,,11.0,,,,8722.0,10315.0,19040.0
7474-f3fc082b-a8e0-47b4-a820-ce6b0b5d4b3a,8421-6b2afc52-07e4-4b1d-8c6f-fb9b2e06e8c7,7,trial_825,environment_counterfactual,optimist,"[10, 10]","[[10, 4], [3, 1], [10, 7], [3, 5], [7, 4], [1, 6], [1, 10], [5, 4], [2, 10], [6, 7]]","[5, 8, 7, 7, 4, 2, 7, 8, 8, 3]","[0, 1, 1, 1, 1, 0, 0, 1, 1, 1]",10,10,10,20,3,"[[10, 7], [10, 4], [7, 4]]","[7, 5, 4]","[1, 0, 1]",16,False,,53.0,,,,8269.0,9535.0,17806.0
1993-fc600f30-3c56-4057-94ff-d707540e444e,8421-6b2afc52-07e4-4b1d-8c6f-fb9b2e06e8c7,8,trial_318,environment_counterfactual,optimist,"[10, 10]","[[1, 9], [9, 10], [3, 10], [9, 2], [2, 2], [8, 9], [2, 6], [9, 1], [3, 3], [6, 3]]","[9, 8, 4, 9, 6, 2, 8, 1, 4, 7]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",10,10,10,20,3,"[[9, 10], [8, 9], [1, 9]]","[8, 2, 9]","[1, 0, 1]",19,False,,71.0,,,,8755.0,8102.0,16859.0
6730-63573613-102f-4e56-96be-10b571d30ade,8421-6b2afc52-07e4-4b1d-8c6f-fb9b2e06e8c7,9,trial_920,environment_counterfactual,optimist,"[1, 1]","[[1, 5], [2, 3], [9, 9], [3, 7], [5, 6], [9, 3], [9, 10], [2, 10], [10, 9], [1, 9]]","[5, 7, 4, 6, 3, 2, 9, 8, 2, 7]","[1, 1, 1, 1, 1, 1, 1, 0, 0, 1]",10,10,10,20,3,"[[1, 5], [1, 9], [2, 10]]","[5, 7, 8]","[1, 1, 0]",20,True,,93.0,,,,8701.0,7697.0,16400.0
1579-cf0e3d72-c842-403b-a03e-97e75af3cb5a,8421-6b2afc52-07e4-4b1d-8c6f-fb9b2e06e8c7,10,trial_553,environment_counterfactual,optimist,"[10, 10]","[[3, 8], [4, 10], [3, 1], [9, 3], [6, 4], [5, 7], [8, 8], [10, 9], [6, 9], [4, 4]]","[7, 4, 6, 6, 1, 6, 8, 8, 5, 9]","[1, 0, 1, 0, 1, 1, 1, 1, 0, 1]",10,10,10,20,4,"[[10, 9], [8, 8], [6, 9], [4, 10]]","[8, 8, 5, 4]","[1, 1, 0, 0]",25,True,,5.0,,,,9160.0,6945.0,16108.0
4967-973c6f97-40fe-4172-aad5-c10da03a514b,8421-6b2afc52-07e4-4b1d-8c6f-fb9b2e06e8c7,11,trial_955,environment_counterfactual,pessimist,"[10, 10]","[[2, 2], [4, 8], [10, 5], [2, 8], [7, 9], [1, 5], [4, 10], [2, 6], [7, 2], [3, 8]]","[1, 1, 7, 8, 1, 4, 5, 4, 5, 6]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 1]",10,10,10,20,4,"[[4, 10], [4, 8], [3, 8], [2, 8]]","[5, 1, 6, 8]","[1, 1, 1, 1]",20,True,,85.0,,,,9110.0,6547.0,15659.0
0658-30f9abc8-0302-40a2-b699-82879c9ba825,8421-6b2afc52-07e4-4b1d-8c6f-fb9b2e06e8c7,12,trial_556,environment_counterfactual,pessimist,"[1, 1]","[[5, 9], [8, 6], [4, 8], [9, 8], [10, 2], [7, 8], [3, 5], [4, 1], [2, 8], [7, 1]]","[6, 3, 3, 5, 5, 2, 4, 2, 6, 2]","[1, 1, 1, 1, 0, 0, 1, 0, 1, 0]",10,10,10,20,2,"[[3, 5], [2, 8]]","[4, 6]","[1, 1]",10,False,,89.0,,,,8309.0,6528.0,14839.0
3045-c2356272-cab4-4318-8595-64757fbed391,8421-6b2afc52-07e4-4b1d-8c6f-fb9b2e06e8c7,13,trial_453,environment_counterfactual,optimist,"[1, 1]","[[3, 6], [1, 7], [1, 2], [9, 4], [6, 5], [6, 6], [2, 3], [10, 1], [5, 7], [10, 6]]","[8, 6, 3, 7, 9, 3, 4, 7, 8, 8]","[1, 0, 1, 1, 1, 0, 0, 0, 1, 1]",10,10,10,20,4,"[[1, 2], [2, 3], [6, 5], [6, 6]]","[3, 4, 9, 3]","[1, 0, 1, 0]",19,False,,45.0,,,,9110.0,6881.0,15993.0
4721-d6d66d1a-004a-465a-8ea1-ed6d4b7df052,8421-6b2afc52-07e4-4b1d-8c6f-fb9b2e06e8c7,14,trial_406,environment_counterfactual,pessimist,"[1, 1]","[[4, 1], [2, 10], [2, 1], [5, 8], [8, 8], [10, 5], [1, 9], [1, 6], [6, 10], [5, 10]]","[2, 5, 1, 1, 1, 4, 8, 5, 6, 8]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 0]",10,10,10,20,3,"[[1, 6], [1, 9], [2, 10]]","[5, 8, 5]","[1, 1, 1]",18,False,,52.0,,,,8724.0,11128.0,19854.0
7288-2317470f-1783-4bef-a2c4-a20adedff227,8421-6b2afc52-07e4-4b1d-8c6f-fb9b2e06e8c7,15,trial_989,environment_counterfactual,pessimist,"[1, 1]","[[2, 9], [8, 9], [8, 10], [4, 8], [5, 7], [8, 6], [7, 4], [1, 6], [1, 10], [2, 10]]","[1, 2, 4, 9, 7, 8, 3, 7, 5, 9]","[0, 1, 1, 1, 1, 1, 1, 0, 1, 1]",10,10,10,20,3,"[[1, 6], [1, 10], [2, 10]]","[7, 5, 9]","[0, 1, 1]",21,True,,8.0,,,,8727.0,8481.0,17209.0
1571-6e11acf4-9466-4d03-a9eb-a3e744c6aa53,8421-6b2afc52-07e4-4b1d-8c6f-fb9b2e06e8c7,16,trial_374,environment_counterfactual,optimist,"[1, 1]","[[8, 2], [3, 5], [1, 5], [9, 9], [5, 6], [5, 3], [10, 8], [6, 4], [8, 3], [4, 10]]","[3, 8, 4, 4, 2, 3, 3, 4, 6, 3]","[0, 1, 1, 1, 1, 0, 0, 1, 0, 1]",10,10,10,20,3,"[[5, 3], [8, 3], [8, 2]]","[3, 6, 3]","[0, 0, 0]",12,False,,49.0,,,,8723.0,11846.0,20571.0
3389-629bb577-f9dc-42f9-bc03-fbe08e77a494,8421-6b2afc52-07e4-4b1d-8c6f-fb9b2e06e8c7,17,trial_863,environment_counterfactual,optimist,"[1, 1]","[[4, 8], [2, 6], [9, 7], [10, 2], [3, 10], [6, 7], [6, 5], [7, 5], [3, 6], [5, 2]]","[6, 8, 1, 7, 2, 9, 1, 8, 1, 7]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",10,10,10,20,3,"[[5, 2], [6, 5], [7, 5]]","[7, 1, 8]","[0, 1, 1]",16,False,,64.0,,,,8876.0,11695.0,20572.0
4515-c4c412ab-ab86-41cd-87bb-30f8b948803a,8421-6b2afc52-07e4-4b1d-8c6f-fb9b2e06e8c7,18,trial_894,environment_counterfactual,optimist,"[10, 10]","[[5, 8], [7, 8], [7, 2], [9, 8], [10, 6], [5, 10], [5, 6], [9, 9], [6, 10], [8, 8]]","[2, 8, 4, 4, 6, 7, 6, 1, 2, 1]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1]",10,10,10,20,7,"[[9, 9], [9, 8], [8, 8], [7, 8], [5, 8], [5, 10], [6, 10]]","[1, 4, 1, 8, 2, 7, 2]","[1, 1, 1, 1, 1, 0, 0]",25,True,,100.0,,,,10343.0,8062.0,18407.0
1645-b69aa7a8-da61-41af-b685-bf4e28a86384,8421-6b2afc52-07e4-4b1d-8c6f-fb9b2e06e8c7,19,trial_962,environment_counterfactual,pessimist,"[1, 1]","[[6, 6], [3, 7], [10, 6], [4, 2], [9, 6], [7, 9], [5, 8], [1, 3], [4, 8], [2, 3]]","[3, 8, 3, 7, 2, 8, 6, 6, 2, 7]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 0]",10,10,10,20,2,"[[4, 2], [3, 7]]","[7, 8]","[1, 1]",15,False,,59.0,,,,8341.0,6564.0,14907.0
8401-58da4f5b-2d49-454d-b31b-e144ded651ae,8656-847026bf-b06f-4065-8b15-0037b077c591,0,trial_556,trait_causal,pessimist,"[1, 1]","[[5, 9], [8, 6], [4, 8], [9, 8], [10, 2], [7, 8], [3, 5], [4, 1], [2, 8], [7, 1]]","[6, 3, 3, 5, 5, 2, 4, 2, 6, 2]","[1, 1, 1, 1, 0, 0, 1, 0, 1, 0]",10,10,10,20,2,"[[3, 5], [2, 8]]","[4, 6]","[1, 1]",10,False,,,100.0,,,5697.0,22631.0,28329.0
7522-c7c4e65a-a26d-4cac-9831-e9d1c6866aa2,8656-847026bf-b06f-4065-8b15-0037b077c591,1,trial_13_v2,trait_causal,optimist,"[10, 10]","[[7, 5], [5, 3], [4, 3], [9, 10], [1, 9], [1, 10], [6, 4], [1, 6], [1, 3], [5, 9]]","[4, 1, 1, 7, 7, 9, 3, 8, 9, 5]","[1, 1, 0, 0, 1, 0, 1, 1, 1, 1]",10,10,10,20,3,"[[9, 10], [1, 10], [1, 9]]","[7, 9, 7]","[0, 0, 1]",23,True,,,95.0,,,6101.0,12702.0,18803.0
8534-c40338b8-9235-45a0-b29b-4c2d2ffe8447,8656-847026bf-b06f-4065-8b15-0037b077c591,2,trial_859,trait_causal,pessimist,"[1, 1]","[[9, 5], [8, 1], [1, 2], [2, 8], [2, 7], [6, 10], [8, 5], [5, 7], [10, 9], [6, 8]]","[4, 5, 6, 8, 1, 1, 4, 7, 9, 6]","[1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",10,10,10,20,3,"[[1, 2], [2, 7], [2, 8]]","[6, 1, 8]","[1, 1, 1]",15,False,,,0.0,,,5720.0,11694.0,17414.0
